tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,rating_dinominator,stage,breed,retweet_count,favorite_count
710296729921429505,2016-03-17 02:48:31 +0000,Vine - Make a Scene,This is Oshie. 12/10 please enjoy (vid by @catherinec1389) ,https://vine.co/v/iw9hUFAMerV,12,10,Oshie,10,None,muzzle,2272.0,6696.0
710283270106132480,2016-03-17 01:55:02 +0000,Twitter for iPhone,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 ,"https://twitter.com/dog_rates/status/710283270106132480/photo/1,https://twitter.com/dog_rates/status/710283270106132480/photo/1",11,10,Gunner,10,None,ox,1504.0,4659.0
710272297844797440,2016-03-17 01:11:26 +0000,Twitter for iPhone,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 ,https://twitter.com/dog_rates/status/710272297844797440/photo/1,11,10,infuriating,10,None,Pembroke,1814.0,5213.0
710269109699739648,2016-03-17 00:58:46 +0000,Twitter for iPhone,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all ",https://twitter.com/dog_rates/status/710269109699739648/photo/1,13,10,None,10,None,tiger_shark,1067.0,3047.0
710153181850935296,2016-03-16 17:18:07 +0000,Twitter for iPhone,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well ,"https://twitter.com/dog_rates/status/710153181850935296/photo/1,https://twitter.com/dog_rates/status/710153181850935296/photo/1",11,10,Lacy,10,None,borzoi,2564.0,6461.0
710140971284037632,2016-03-16 16:29:35 +0000,Twitter for iPhone,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 ,https://twitter.com/dog_rates/status/710140971284037632/photo/1,8,10,Tater,10,None,German_short-haired_pointer,3759.0,11235.0
710117014656950272,2016-03-16 14:54:24 +0000,Twitter for iPhone,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty ,"https://twitter.com/dog_rates/status/710117014656950272/photo/1,https://twitter.com/dog_rates/status/710117014656950272/photo/1",11,10,None,10,pupper,sulphur-crested_cockatoo,896.0,3425.0
709918798883774466,2016-03-16 01:46:45 +0000,Twitter for iPhone,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af ,"https://twitter.com/dog_rates/status/709918798883774466/photo/1,https://twitter.com/dog_rates/status/709918798883774466/photo/1",12,10,Watson,10,None,pug,1714.0,5277.0
709901256215666688,2016-03-16 00:37:03 +0000,Twitter for iPhone,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm ","http://goo.gl/ArWZfi,https://twitter.com/dog_rates/status/709901256215666688/photo/1,https://twitter.com/dog_rates/status/709901256215666688/photo/1,https://twitter.com/dog_rates/status/709901256215666688/photo/1,https://twitter.com/dog_rates/status/709901256215666688/photo/1",12,10,None,10,None,wire-haired_fox_terrier,2509.0,6076.0
709852847387627521,2016-03-15 21:24:41 +0000,Twitter for iPhone,*lets out a tiny whimper and then collapses* ...12/10 ,"https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1",12,10,None,10,None,Pomeranian,3951.0,9488.0
709566166965075968,2016-03-15 02:25:31 +0000,Twitter for iPhone,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet ,https://twitter.com/dog_rates/status/709566166965075968/photo/1,12,10,Olaf,10,None,Chesapeake_Bay_retriever,622.0,2892.0
709556954897764353,2016-03-15 01:48:55 +0000,Twitter for iPhone,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture ,"https://twitter.com/dog_rates/status/709556954897764353/photo/1,https://twitter.com/dog_rates/status/709556954897764353/photo/1,https://twitter.com/dog_rates/status/709556954897764353/photo/1",12,10,Cecil,10,None,papillon,1904.0,6721.0
709519240576036864,2016-03-14 23:19:03 +0000,Twitter for iPhone,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell ,https://twitter.com/dog_rates/status/709519240576036864/photo/1,9,10,Vince,10,None,Pekinese,1493.0,5114.0
709449600415961088,2016-03-14 18:42:20 +0000,Twitter for iPhone,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af ,"https://twitter.com/dog_rates/status/709449600415961088/photo/1,https://twitter.com/dog_rates/status/709449600415961088/photo/1",10,10,Karma,10,None,bow_tie,2772.0,5569.0
709409458133323776,2016-03-14 16:02:49 +0000,Twitter for iPhone,This is Billy. He sensed a squirrel. 8/10 damn it Billy ,https://twitter.com/dog_rates/status/709409458133323776/photo/1,8,10,Billy,10,None,Old_English_sheepdog,919.0,3331.0
709225125749587968,2016-03-14 03:50:21 +0000,Twitter for iPhone,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time ,https://twitter.com/dog_rates/status/709225125749587968/photo/1,11,10,Walker,10,None,muzzle,1035.0,3568.0
709207347839836162,2016-03-14 02:39:42 +0000,Twitter for iPhone,This is Penny. She's trying on her prom dress. Stunning af 11/10 ,https://twitter.com/dog_rates/status/709207347839836162/photo/1,11,10,Penny,10,None,standard_poodle,888.0,2986.0
709198395643068416,2016-03-14 02:04:08 +0000,Twitter for iPhone,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once ",https://twitter.com/dog_rates/status/709198395643068416/photo/1,45,50,None,10,None,Labrador_retriever,703.0,3502.0
709179584944730112,2016-03-14 00:49:23 +0000,Vine - Make a Scene,This is Sammy. He's in a tree. Very excited about it. 13/10 ,https://vine.co/v/iwAjdlEjwMl,13,10,Sammy,10,None,Saluki,1011.0,3444.0
709158332880297985,2016-03-13 23:24:56 +0000,Twitter for iPhone,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 ,https://twitter.com/dog_rates/status/709158332880297985/photo/1,10,10,Rodney,10,None,redbone,3802.0,8653.0
709042156699303936,2016-03-13 15:43:18 +0000,Twitter for iPhone,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 ,https://twitter.com/dog_rates/status/709042156699303936/photo/1,9,10,Klevin,10,None,pug,613.0,2383.0
708853462201716736,2016-03-13 03:13:29 +0000,Vine - Make a Scene,This is Lucy. She doesn't understand fetch. 8/10 try turning off and back on (vid by @rileyyoungblood) ,https://vine.co/v/iHl2UDEBZ95,8,10,Lucy,10,None,golden_retriever,959.0,3344.0
708845821941387268,2016-03-13 02:43:08 +0000,Twitter for iPhone,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 ,"https://twitter.com/dog_rates/status/708845821941387268/photo/1,https://twitter.com/dog_rates/status/708845821941387268/photo/1",9,10,None,10,pupper,Shih-Tzu,1466.0,4740.0
708834316713893888,2016-03-13 01:57:25 +0000,Twitter for iPhone,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 ,https://twitter.com/dog_rates/status/708834316713893888/photo/1,10,10,Malikai,10,None,toy_poodle,1440.0,3990.0
708810915978854401,2016-03-13 00:24:26 +0000,Twitter for iPhone,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all ,"https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://twitter.com/dog_rates/status/708810915978854401/photo/1",10,10,Mister,10,None,pug,1095.0,3409.0
708738143638450176,2016-03-12 19:35:15 +0000,Twitter for iPhone,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 ,https://twitter.com/dog_rates/status/708738143638450176/photo/1,11,10,Coco,10,None,Border_collie,1309.0,5005.0
708711088997666817,2016-03-12 17:47:45 +0000,Twitter for iPhone,This is Smokey. He really likes tennis balls. 11/10 ,"https://twitter.com/dog_rates/status/708711088997666817/photo/1,https://twitter.com/dog_rates/status/708711088997666817/photo/1",11,10,Smokey,10,None,golden_retriever,4947.0,14569.0
708479650088034305,2016-03-12 02:28:06 +0000,Twitter for iPhone,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture ,https://twitter.com/dog_rates/status/708479650088034305/photo/1,13,10,Bear,10,None,American_black_bear,1316.0,4934.0
708469915515297792,2016-03-12 01:49:25 +0000,Twitter for iPhone,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently ,https://twitter.com/dog_rates/status/708469915515297792/photo/1,11,10,Bobble,10,None,Pembroke,5747.0,14621.0
708400866336894977,2016-03-11 21:15:02 +0000,Vine - Make a Scene,RT if you are as ready for summer as this pup is 12/10 ,https://vine.co/v/iHFqnjKVbIQ,12,10,None,10,None,toy_poodle,1595.0,5306.0
708356463048204288,2016-03-11 18:18:36 +0000,Twitter for iPhone,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly ,"https://twitter.com/dog_rates/status/708356463048204288/photo/1,https://twitter.com/dog_rates/status/708356463048204288/photo/1",10,10,Oliver,10,None,Labrador_retriever,1480.0,5610.0
708349470027751425,2016-03-11 17:50:48 +0000,Twitter for iPhone,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy ,https://twitter.com/dog_rates/status/708349470027751425/photo/1,11,10,River,10,None,Labrador_retriever,2086.0,6948.0
708149363256774660,2016-03-11 04:35:39 +0000,Twitter for iPhone,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch ,https://twitter.com/dog_rates/status/708149363256774660/photo/1,10,10,Jebberson,10,None,Walker_hound,6695.0,13791.0
708130923141795840,2016-03-11 03:22:23 +0000,Twitter for iPhone,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 ,https://twitter.com/dog_rates/status/708130923141795840/photo/1,11,10,None,10,None,golden_retriever,1127.0,3516.0
708119489313951744,2016-03-11 02:36:57 +0000,Twitter for iPhone,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen ,https://twitter.com/dog_rates/status/708119489313951744/photo/1,9,10,Cooper,10,None,Labrador_retriever,1445.0,5547.0
708109389455101952,2016-03-11 01:56:49 +0000,Twitter for iPhone,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup ,https://twitter.com/dog_rates/status/708109389455101952/photo/1,10,10,Remington,10,None,dalmatian,1265.0,4849.0
708026248782585858,2016-03-10 20:26:26 +0000,Twitter for iPhone,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) ,https://twitter.com/dog_rates/status/708026248782585858/video/1,13,10,None,10,None,toy_poodle,3440.0,8699.0
707995814724026368,2016-03-10 18:25:30 +0000,Twitter for iPhone,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af ,https://twitter.com/dog_rates/status/707995814724026368/photo/1,12,10,Farfle,10,None,chow,2227.0,6428.0
707983188426153984,2016-03-10 17:35:20 +0000,Twitter for iPhone,@serial @MrRoles OH MY GOD I listened to all of season 1 during a single road trip. I love you guys! I can confirm B,,12,10,None,10,None,Lakeland_terrier,1530.0,5770.0
707969809498152960,2016-03-10 16:42:10 +0000,Twitter for iPhone,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup ,https://twitter.com/dog_rates/status/707969809498152960/photo/1,11,10,Rufus,10,None,Labrador_retriever,2106.0,6569.0
707776935007539200,2016-03-10 03:55:45 +0000,Twitter for iPhone,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 ,https://twitter.com/dog_rates/status/707776935007539200/photo/1,11,10,Sadie,10,None,upright,18963.0,0.0
707741517457260545,2016-03-10 01:35:01 +0000,Twitter for iPhone,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup ,https://twitter.com/dog_rates/status/707741517457260545/photo/1,10,10,None,10,None,Bedlington_terrier,1263.0,4238.0
707738799544082433,2016-03-10 01:24:13 +0000,Vine - Make a Scene,He's doing his best. 12/10 very impressive that he got his license in the first place  ,https://vine.co/v/hUvHKYrdb1d,12,10,None,10,None,swing,3917.0,8157.0
707693576495472641,2016-03-09 22:24:31 +0000,Twitter for iPhone,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af ,https://twitter.com/dog_rates/status/707693576495472641/photo/1,7,10,Jiminus,10,None,goose,1794.0,4878.0
707629649552134146,2016-03-09 18:10:30 +0000,Vine - Make a Scene,We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24) ,https://vine.co/v/iHhBOTl5p9z,10,10,None,10,None,German_shepherd,1846.0,6642.0
707610948723478529,2016-03-09 16:56:11 +0000,Twitter for iPhone,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 ,https://twitter.com/dog_rates/status/707610948723478529/photo/1,12,10,Harper,10,None,German_shepherd,1790.0,7592.0
707420581654872064,2016-03-09 04:19:44 +0000,Twitter for iPhone,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 ,https://twitter.com/dog_rates/status/707420581654872064/photo/1,4,10,Keurig,10,None,Pembroke,1109.0,4283.0
707411934438625280,2016-03-09 03:45:22 +0000,Twitter for iPhone,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 ",https://twitter.com/dog_rates/status/707411934438625280/photo/1,11,10,None,10,pupper,chow,1191.0,3758.0
707387676719185920,2016-03-09 02:08:59 +0000,Twitter for iPhone,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team ,https://twitter.com/dog_rates/status/707387676719185920/photo/1,10,10,Clarkus,10,None,bluetick,2655.0,8411.0
707377100785885184,2016-03-09 01:26:57 +0000,Twitter for iPhone,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet ,"https://twitter.com/dog_rates/status/707377100785885184/photo/1,https://twitter.com/dog_rates/status/707377100785885184/photo/1",9,10,None,10,None,whippet,2186.0,6384.0
707315916783140866,2016-03-08 21:23:50 +0000,Twitter for iPhone,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it ,"https://twitter.com/dog_rates/status/707315916783140866/photo/1,https://twitter.com/dog_rates/status/707315916783140866/photo/1",10,10,Finnegus,10,pupper,balloon,4071.0,8731.0
707297311098011648,2016-03-08 20:09:54 +0000,Twitter for iPhone,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas ,"https://twitter.com/dog_rates/status/707297311098011648/photo/1,https://twitter.com/dog_rates/status/707297311098011648/photo/1",10,10,Cassie,10,None,miniature_pinscher,2492.0,6458.0
707059547140169728,2016-03-08 04:25:07 +0000,Twitter for iPhone,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 ,"https://twitter.com/dog_rates/status/707059547140169728/photo/1,https://twitter.com/dog_rates/status/707059547140169728/photo/1",11,10,Cupcake,10,None,French_bulldog,4079.0,9726.0
707038192327901184,2016-03-08 03:00:15 +0000,Twitter for iPhone,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af ,"https://twitter.com/dog_rates/status/707038192327901184/photo/1,https://twitter.com/dog_rates/status/707038192327901184/photo/1",10,10,Kathmandu,10,None,chow,2670.0,8655.0
707021089608753152,2016-03-08 01:52:18 +0000,Twitter for iPhone,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of ,"https://twitter.com/dog_rates/status/707021089608753152/photo/1,https://twitter.com/dog_rates/status/707021089608753152/photo/1",12,10,Tucker,10,None,beagle,846.0,4147.0
707014260413456384,2016-03-08 01:25:10 +0000,Twitter for iPhone,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no ,https://twitter.com/dog_rates/status/707014260413456384/photo/1,11,10,Ellie,10,None,tub,2220.0,5852.0
706904523814649856,2016-03-07 18:09:06 +0000,Vine - Make a Scene,Ever seen a dog pet another dog? Both 13/10 truly an awe-inspiring scene. (Vid by @mdougherty20) ,https://vine.co/v/iXQAm5Lrgrh,13,10,None,10,None,rotisserie,591.0,2854.0
706901761596989440,2016-03-07 17:58:08 +0000,Twitter for iPhone,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 ,https://twitter.com/dog_rates/status/706901761596989440/photo/1,3,10,Elliot,10,None,golden_retriever,2870.0,7616.0
706681918348251136,2016-03-07 03:24:33 +0000,Twitter for iPhone,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup ,"https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://twitter.com/dog_rates/status/706681918348251136/photo/1",12,10,Katie,10,None,pug,9193.0,0.0
706644897839910912,2016-03-07 00:57:27 +0000,Twitter for iPhone,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 ,https://twitter.com/dog_rates/status/706644897839910912/video/1,9,10,Shadow,10,None,Labrador_retriever,12621.0,23446.0
706593038911545345,2016-03-06 21:31:22 +0000,Twitter for iPhone,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days ,https://twitter.com/dog_rates/status/706593038911545345/photo/1,10,10,None,10,None,web_site,6148.0,18212.0
706538006853918722,2016-03-06 17:52:42 +0000,Twitter for iPhone,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with ",https://twitter.com/dog_rates/status/706538006853918722/photo/1,11,10,Oliver,10,None,Pekinese,3285.0,8092.0
706516534877929472,2016-03-06 16:27:23 +0000,Twitter for iPhone,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 ,https://twitter.com/dog_rates/status/706516534877929472/photo/1,12,10,None,10,None,Airedale,1738.0,7114.0
706346369204748288,2016-03-06 05:11:12 +0000,Twitter for iPhone,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell ,"https://twitter.com/dog_rates/status/706346369204748288/photo/1,https://twitter.com/dog_rates/status/706346369204748288/photo/1",12,10,Koda,10,None,conch,15071.0,28519.0
706310011488698368,2016-03-06 02:46:44 +0000,Twitter for iPhone,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity ,"https://twitter.com/dog_rates/status/706310011488698368/photo/1,https://twitter.com/dog_rates/status/706310011488698368/photo/1",12,10,None,10,pupper,golden_retriever,1231.0,4359.0
706291001778950144,2016-03-06 01:31:11 +0000,Twitter for iPhone,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 ,"https://twitter.com/dog_rates/status/706291001778950144/photo/1,https://twitter.com/dog_rates/status/706291001778950144/photo/1",11,10,None,10,None,geyser,4169.0,11506.0
706265994973601792,2016-03-05 23:51:49 +0000,Twitter for iPhone,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort ",https://twitter.com/dog_rates/status/706265994973601792/photo/1,11,10,Kara,10,None,Pembroke,1511.0,5612.0
706169069255446529,2016-03-05 17:26:40 +0000,Twitter for iPhone,"He was doing his best. 12/10 I'll be his lawyer
",https://twitter.com/wgnnews/status/706165920809492480,12,10,None,10,None,golden_retriever,2295.0,7342.0
706166467411222528,2016-03-05 17:16:20 +0000,Twitter for iPhone,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable ,https://twitter.com/dog_rates/status/706166467411222528/photo/1,7,10,Dexter,10,None,golden_retriever,2271.0,6923.0
706153300320784384,2016-03-05 16:24:01 +0000,Vine - Make a Scene,This is Layla. She's giving you a standing ovation.13/10 just magnificent (vid by @CSBrzezinski) ,https://vine.co/v/iXidJXBJ3P9,13,10,Layla,10,None,Italian_greyhound,1637.0,4995.0
705975130514706432,2016-03-05 04:36:02 +0000,Twitter for iPhone,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper ,"https://twitter.com/dog_rates/status/705975130514706432/photo/1,https://twitter.com/dog_rates/status/705975130514706432/photo/1",10,10,Adele,10,pupper,Labrador_retriever,2009.0,6462.0
705970349788291072,2016-03-05 04:17:02 +0000,Twitter for iPhone,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 ,https://twitter.com/dog_rates/status/705970349788291072/photo/1,12,10,Lucy,10,None,seat_belt,7759.0,16743.0
705898680587526145,2016-03-04 23:32:15 +0000,Twitter for iPhone,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet ,"https://twitter.com/dog_rates/status/705898680587526145/photo/1,https://twitter.com/dog_rates/status/705898680587526145/photo/1",10,10,Max,10,None,doormat,1219.0,4808.0
705786532653883392,2016-03-04 16:06:36 +0000,Twitter for iPhone,"Seriously, add us 🐶 11/10 for sad wet pupper ",https://twitter.com/dog_rates/status/705786532653883392/photo/1,11,10,None,10,pupper,doormat,336.0,0.0
705591895322394625,2016-03-04 03:13:11 +0000,Twitter for iPhone,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 ",https://twitter.com/dog_rates/status/705591895322394625/photo/1,11,10,None,10,None,bluetick,1272.0,5026.0
705475953783398401,2016-03-03 19:32:29 +0000,Twitter for iPhone,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work ,"https://twitter.com/dog_rates/status/705475953783398401/photo/1,https://twitter.com/dog_rates/status/705475953783398401/photo/1",12,10,Zara,10,None,seat_belt,1391.0,5022.0
705442520700944385,2016-03-03 17:19:38 +0000,Twitter for iPhone,This is Cooper. He only wakes up to switch gears. 12/10 helpful af ,https://twitter.com/dog_rates/status/705442520700944385/photo/1,12,10,Cooper,10,None,cash_machine,9299.0,0.0
705428427625635840,2016-03-03 16:23:38 +0000,Twitter for iPhone,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper ,https://twitter.com/dog_rates/status/705428427625635840/photo/1,11,10,Ambrose,10,pupper,skunk,3710.0,7613.0
705239209544720384,2016-03-03 03:51:44 +0000,Twitter for iPhone,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho ,https://twitter.com/dog_rates/status/705239209544720384/photo/1,11,10,Jimothy,10,None,bookshop,433.0,3001.0
705223444686888960,2016-03-03 02:49:06 +0000,Twitter for iPhone,This is Bode. He's a heavy sleeper. 9/10 ,https://twitter.com/dog_rates/status/705223444686888960/photo/1,9,10,Bode,10,None,Pembroke,1245.0,3797.0
705102439679201280,2016-03-02 18:48:16 +0000,Twitter for iPhone,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth ,https://twitter.com/dog_rates/status/705102439679201280/photo/1,10,10,Terrenth,10,None,Chesapeake_Bay_retriever,2204.0,5756.0
705066031337840642,2016-03-02 16:23:36 +0000,Twitter for iPhone,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af ,https://twitter.com/dog_rates/status/705066031337840642/photo/1,12,10,Reese,10,None,Labrador_retriever,2539.0,5316.0
704871453724954624,2016-03-02 03:30:25 +0000,Twitter for iPhone,I found a forest Pipsy. 12/10 ,https://twitter.com/dog_rates/status/704871453724954624/photo/1,12,10,None,10,None,Pembroke,1132.0,4227.0
704859558691414016,2016-03-02 02:43:09 +0000,Twitter for iPhone,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper ,https://twitter.com/dog_rates/status/704859558691414016/photo/1,10,10,None,10,pupper,Chesapeake_Bay_retriever,1824.0,6339.0
704847917308362754,2016-03-02 01:56:53 +0000,Twitter for iPhone,"""Yes hi could I get a number 4 with no pickles"" ...12/10 ",https://twitter.com/dog_rates/status/704847917308362754/photo/1,12,10,None,10,None,Chesapeake_Bay_retriever,4376.0,12376.0
704819833553219584,2016-03-02 00:05:17 +0000,Twitter for iPhone,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet ,https://twitter.com/dog_rates/status/704819833553219584/photo/1,7,10,Chesterson,10,None,barrow,1027.0,3904.0
704761120771465216,2016-03-01 20:11:59 +0000,Twitter for iPhone,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 ,"https://twitter.com/dog_rates/status/704761120771465216/photo/1,https://twitter.com/dog_rates/status/704761120771465216/photo/1",13,10,None,10,pupper,Labrador_retriever,2302.0,7227.0
704499785726889984,2016-03-01 02:53:32 +0000,Twitter for iPhone,When you wake up from a long nap and have no idea who you are. 12/10 ,https://twitter.com/dog_rates/status/704499785726889984/photo/1,12,10,None,10,None,Shetland_sheepdog,4813.0,16101.0
704491224099647488,2016-03-01 02:19:31 +0000,Twitter for iPhone,,,13,10,None,10,None,Irish_terrier,1359.0,0.0
704480331685040129,2016-03-01 01:36:14 +0000,Twitter for iPhone,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet ,https://twitter.com/dog_rates/status/704480331685040129/photo/1,11,10,Lucia,10,None,kuvasz,2221.0,6725.0
704364645503647744,2016-02-29 17:56:32 +0000,Twitter for iPhone,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick ,"https://twitter.com/dog_rates/status/704364645503647744/photo/1,https://twitter.com/dog_rates/status/704364645503647744/photo/1",12,10,Bisquick,10,None,kuvasz,2827.0,9418.0
704347321748819968,2016-02-29 16:47:42 +0000,Twitter for iPhone,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper ,https://twitter.com/dog_rates/status/704347321748819968/photo/1,10,10,Ralphson,10,pupper,golden_retriever,1341.0,5202.0
704134088924532736,2016-02-29 02:40:23 +0000,Vine - Make a Scene,This sneezy pupper is just adorable af. 12/10 (vid by @gwilks1) ,https://vine.co/v/igW2OEwu9vg,12,10,None,10,pupper,Labrador_retriever,24319.0,0.0
704113298707505153,2016-02-29 01:17:46 +0000,Twitter for iPhone,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley ,"https://twitter.com/dog_rates/status/704113298707505153/photo/1,https://twitter.com/dog_rates/status/704113298707505153/photo/1",8,10,Stanley,10,None,golden_retriever,2173.0,6620.0
704054845121142784,2016-02-28 21:25:30 +0000,Twitter for iPhone,Here is a whole flock of puppers.  60/50 I'll take the lot ,https://twitter.com/dog_rates/status/704054845121142784/photo/1,60,50,None,10,None,Sussex_spaniel,2265.0,7433.0
703774238772166656,2016-02-28 02:50:28 +0000,Twitter for iPhone,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 ",https://twitter.com/dog_rates/status/703774238772166656/photo/1,10,10,None,10,None,Labrador_retriever,6521.0,16284.0
703769065844768768,2016-02-28 02:29:55 +0000,Twitter for iPhone,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af ,"https://twitter.com/dog_rates/status/703769065844768768/photo/1,https://twitter.com/dog_rates/status/703769065844768768/photo/1",10,10,None,10,None,balloon,2079.0,6334.0
